"Taxa","ala","arg","asp","gln","glu","Gly","his","ile","leu","lys","met","phe","pro","ser","thr","trp","try","val","Total","ShikFam","AspFam","AspFam_Asp","SerFam","GluFam","GluFam_glu","BCAA","PyrFam","ile_BCAA","leu_BCAA","val_BCAA","gln_GluFamCorr","glu_GluFamCorr","his_GluFam","ile_GluFamCorr","leu_GluFamCorr","pro_GluFamCorr","val_GluFamCorr","ala_t","arg_t","asp_t","gln_t","glu_t","Gly_t","his_t","ile_t","leu_t","lys_t","met_t","phe_t","pro_t","ser_t","trp_t","try_t","val_t"
"A7263",1.28318244,1.121477287,1.197744188,2.779009638,1.085851763,0.60570598,4.71642727,1.462552952,1.763922343,2.789111848,0.77695725,1.042353579,-1.615349549,-0.204948587,0.756718324,0.878188129,0.705841516,1.313199575,0.26179355,0.968912775,1.2470186,1.2470186,0.169823165,0.575816492,0.933819855,1.151219023,0.876533743,0.267685499,0.544860165,0.58697039,9.678483831,0.665964457,106.1965507,0.391228491,1.205201256,0.355605911,0.661501506,0.20075391,1.318931654,12.10733992,0.804082538,42.25071447,2.151341959,1.142227253,1.002030062,0.992429286,0.724425522,0.909933684,1.54584228,1.066075209,1.82429555,1.610790095,1.101122069,1.16328857
"A7270",1.384795082,1.1159784,1.154990574,2.858072791,1.080730727,0.62872081,4.69183324,1.418651316,1.697962025,2.921589798,0.768549014,1.047725417,-1.410936634,-0.427152893,0.751703183,0.910070127,0.691707887,1.297879064,0.27165838,0.966554327,1.216039512,1.216039512,0.082360606,0.587464398,0.902758306,1.11454048,0.898476443,0.282359188,0.553635919,0.563666418,9.763939219,0.638673855,99.07282694,0.417046196,1.192476384,0.388990222,0.674266723,0.207177921,1.339372865,10.71122187,0.801773534,41.55284831,2.35363519,1.071061986,1.056251215,0.940968158,0.729254024,0.908013452,1.534603333,1.128562394,1.733050554,1.658430593,1.086753788,1.188157595
"A7275",1.230168801,1.095239414,1.171569512,2.584128096,1.083288856,0.669429408,4.231282165,1.496821274,1.835285188,2.87331922,0.790307436,1.047834302,-1.518114212,-0.265022325,0.781526625,0.891864187,0.723686021,1.340279069,0.262843407,0.968965002,1.241516074,1.241516074,0.222833365,0.577606847,0.856029032,1.193858164,0.863313995,0.263834202,0.537891059,0.59962827,9.104142635,0.628836331,90.49198248,0.380413276,1.212732384,0.368928479,0.655992148,0.189310757,1.34818277,10.75048871,0.73953199,40.64230526,2.461541452,1.000436703,0.979515861,1.02450836,0.741323281,0.935293161,1.479613423,1.090571401,1.792321236,1.626487353,1.147394835,1.152485202
"A7277",1.33510761,1.125014139,1.171235926,2.223573283,1.085394974,0.57232695,4.348562307,1.310623497,1.605219514,3.033611211,0.795406695,1.052443463,-1.746876126,-0.280012446,0.75963658,0.889949872,0.719968071,1.192972157,0.262879584,0.96810272,1.231584324,1.231584324,0.094525724,0.573152465,0.863291228,0.99230526,0.812021926,0.305560511,0.537290406,0.561032613,7.936201984,0.645348227,96.90548728,0.452413464,1.18645431,0.344750826,0.695071507,0.211512881,1.312718381,10.80033883,0.622044941,42.50538958,2.045234725,1.034830507,1.130335687,0.913784446,0.776722647,0.946048524,1.424877866,1.047549224,1.783883944,1.626097776,1.138435462,1.228943504
"A7280",1.494040512,1.14524322,1.150060549,2.921097318,1.070514238,0.57642439,5.92049795,1.595452322,1.896755884,3.172708278,0.759250025,1.057736964,-1.465519335,-0.535944671,0.761958135,0.896653829,0.698607459,1.499981291,0.287488077,0.969140117,1.210903681,1.210903681,-0.061079911,0.619057157,0.981073094,1.35239383,1.045547544,0.263331657,0.567842047,0.56314173,9.231087738,0.622969086,115.0897254,0.376796684,1.204485209,0.403721634,0.645251531,0.208440915,1.329344337,11.6070515,0.773708475,38.21529715,2.218507555,1.296730144,0.959354097,1.004356119,0.729061483,0.909500034,1.488373641,1.13985749,1.733320963,1.658608761,1.136319626,1.122812886
"A7282",1.12555602,1.037754757,1.167800636,2.456628628,1.092687973,0.663832071,4.030033313,1.422118371,1.648533474,2.55952402,0.795303119,1.038757272,-1.676806763,-0.076590764,0.756514502,0.848468404,0.733721792,1.259120244,0.252349422,0.973858133,1.228860584,1.228860584,0.325978547,0.548934362,0.763180162,1.077210791,0.781786369,0.262338657,0.55816222,0.575325847,9.395503493,0.62508475,99.96444434,0.387009364,1.201624873,0.332626712,0.657689895,0.176608042,1.406524574,9.786980625,0.728582543,44.8649952,2.338493367,1.000872079,1.014628346,0.955444078,0.708377351,0.93102623,1.539178684,1.039992394,1.861183908,1.560513661,1.150928307,1.174568578
"A7283",1.300781152,1.115399893,1.187504614,2.544274855,1.080114366,0.690649302,4.369016966,1.501767052,1.731503648,2.855095443,0.765977879,1.047397082,-1.624236657,-0.282710414,0.768940567,0.897315603,0.725247632,1.329544945,0.260948394,0.966140467,1.245156074,1.245156074,0.254176949,0.578154579,0.811782863,1.164171444,0.885217971,0.248790274,0.563324425,0.579515412,8.911450451,0.576595349,94.91691827,0.379555838,1.199809456,0.364827117,0.658894108,0.203106355,1.32149188,11.4838489,0.729968078,37.62869752,2.555438847,1.053228934,0.974627303,0.977541861,0.742994584,0.888305432,1.473407201,1.076719124,1.772496843,1.633101336,1.152947671,1.15458663
"A7284",1.417875613,1.149912148,1.166886327,2.52309521,1.075658089,0.616500932,4.8029733,1.405702208,1.651804398,2.931382406,0.781942022,1.049680389,-1.126467919,-0.42181172,0.762503338,0.885868101,0.704542089,1.329811751,0.272470467,0.970292962,1.228891092,1.228891092,0.074561022,0.592385433,0.880369628,1.116764549,0.91396837,0.295207522,0.572469923,0.527208122,9.486773359,0.585816976,99.53124154,0.425844494,1.185230247,0.368060689,0.668452903,0.213921883,1.3018789,11.40152081,0.78747082,37.90769719,2.310107625,1.100970844,1.067052021,0.918221413,0.728573292,0.934303359,1.512567337,1.085113421,1.739782681,1.629688077,1.122931345,1.172559975
"A7291",1.356607298,1.136382915,1.178073862,2.898441289,1.083245986,0.665288227,4.934153203,1.44913329,1.73689965,2.78538221,0.778686564,1.039481654,-1.586661481,-0.282091171,0.751914648,0.901801534,0.718246949,1.315347234,0.267397821,0.962932573,1.222323001,1.222323001,0.220130427,0.583808885,0.964497227,1.140366433,0.902760509,0.273024638,0.55221101,0.574497976,9.947383496,0.669999024,109.9367402,0.401803115,1.199103391,0.363981396,0.666907375,0.206722611,1.31029859,11.58104116,0.828051705,42.18431226,2.493790178,1.180774645,1.021725697,0.969521003,0.710530917,0.919509464,1.636518711,1.082559023,1.804863662,1.647916734,1.143820256,1.171612655
"A7296",1.427930763,1.105722224,1.145233818,3.070897413,1.084865425,0.616206928,4.925089558,1.394248037,1.695548252,2.928065551,0.825651171,1.044645214,-1.349548733,-0.20506011,0.753330329,0.906777921,0.715716414,1.293551849,0.267622795,0.963706719,1.211520491,1.211520491,0.198372197,0.576133997,0.891335078,1.10046227,0.90703257,0.296325422,0.549401475,0.55561237,10.88387781,0.65544152,116.8575695,0.417732685,1.196837413,0.3888883,0.667333036,0.224209129,1.34351385,9.921919312,0.896294814,43.85669324,2.274199523,1.187887057,1.066344983,0.948718626,0.742344632,1.009568864,1.552541784,1.136204182,1.855686856,1.651445946,1.141133056,1.182639275
"A7300",1.235509265,1.123058848,1.173785017,2.608861133,1.087993025,0.692000419,4.241406419,1.399650166,1.597648492,2.587403587,0.766522297,1.036527633,-1.016680026,-0.337156314,0.758496987,0.905115514,0.746190337,1.267629577,0.253731039,0.96033091,1.231372773,1.231372773,0.20076383,0.560725162,0.780210561,1.066992616,0.82136832,0.27255966,0.573075988,0.548062147,8.732956583,0.610801085,99.76586942,0.404542962,1.19008756,0.426192506,0.664124319,0.19679667,1.301536984,10.27760981,0.696955808,41.10421669,2.451394695,1.057440994,1.034520257,0.927529449,0.709152312,0.880312251,1.576312241,1.196217882,1.739470264,1.62979818,1.185760393,1.172839689
"A7306",1.354134413,1.111377508,1.136281548,3.194575686,1.075778035,0.601807355,4.915815116,1.476494919,1.816585405,3.108248228,0.760498307,1.047690451,-1.607345227,-0.524877458,0.750129961,0.878584557,0.701824764,1.382274484,0.287398921,0.97138549,1.196646065,1.196646065,-0.030503772,0.605424453,0.950602118,1.214379883,0.93690291,0.2872254,0.549539417,0.563798134,10.37973077,0.634089522,92.41691333,0.406758366,1.200232108,0.373181053,0.662961458,0.185538863,1.365859098,10.70563652,0.858956843,41.69221974,2.277780162,1.005572637,1.036775242,0.968699213,0.72297291,0.90922473,1.612480408,1.101741453,1.73095042,1.617071035,1.154657756,1.168860191
"A7307",1.319410885,1.145716099,1.120764046,2.559827445,1.079734441,0.623939733,4.424888591,1.412759234,1.712813409,3.04967176,0.805973491,1.054488759,-1.739026002,-0.311638021,0.755505045,0.893306962,0.730847214,1.34353128,0.274554989,0.966799184,1.197778773,1.197778773,0.144598274,0.593165177,0.959379114,1.142504263,0.882546905,0.3034097,0.559090944,0.537971477,8.713931281,0.655463916,87.92470853,0.423541814,1.192679397,0.349609663,0.665557371,0.19490661,1.310433607,9.272977537,0.700876214,41.79663897,2.364052061,0.979362544,1.066122762,0.943668575,0.74343355,0.982723613,1.461512484,1.057313224,1.819480949,1.63715381,1.194874412,1.169860049
"A7310",1.245924565,1.111633124,1.09432399,2.821107307,1.078707829,0.608198454,4.207797371,1.354516512,1.616989482,2.961896186,0.796794511,1.034520458,-1.466121758,-0.262722518,0.760074162,0.876984245,0.702092784,1.327221041,0.277099243,0.967826329,1.186999612,1.186999612,0.149677737,0.592204605,0.887857322,1.086870276,0.844912371,0.325436462,0.574450349,0.497025861,9.528161035,0.625431609,80.90517306,0.447335197,1.180760174,0.384308561,0.668776787,0.175112343,1.353084028,8.276018424,0.771310143,41.84100266,2.304662385,0.903023096,1.120356823,0.893850405,0.720620099,0.967511818,1.760076556,1.122860475,1.863394842,1.624515242,1.130308338,1.181016947
"A7316",1.378091958,1.122843883,1.171995022,2.649743669,1.085788333,0.682480876,4.528881615,1.505717673,1.797231413,3.066932439,0.77795451,1.053004224,-1.386415792,-0.293982516,0.767573811,0.886876618,0.719605451,1.369846755,0.264905341,0.97098429,1.230080198,1.230080198,0.226082151,0.572607325,0.881468796,1.209229175,0.938564123,0.266001844,0.554075343,0.577997335,9.357700786,0.647651892,102.621773,0.373865429,1.211001844,0.382364306,0.644495899,0.21632316,1.319694063,10.96911732,0.756685377,43.47222804,2.540980915,1.07776335,0.977225753,1.004253348,0.777728463,0.916010648,1.425216845,1.123954742,1.78251368,1.6255886,1.141912815,1.141241458
"A7320",1.37704834,1.128807374,1.152454714,2.764088725,1.085059601,0.584697884,4.513818483,1.411059264,1.615321244,3.098009271,0.780717931,1.04776866,-1.478671872,-0.391791308,0.767667437,0.887585485,0.711476222,1.34783212,0.265392506,0.969000997,1.234199966,1.234199966,0.071666546,0.57658673,0.9119749,1.117291804,0.898760679,0.291512666,0.589667075,0.506998975,9.770624787,0.662736374,101.262327,0.411502021,1.186180494,0.372180089,0.653287966,0.215631505,1.313017212,10.07940956,0.799353345,43.25272179,2.237805635,1.078216916,1.048971312,0.913416966,0.780511097,0.922757993,1.498919169,1.102362127,1.725924712,1.624174064,1.125546541,1.153224833
"A7330",1.381147,1.119761784,1.163533009,2.549736945,1.087493871,0.708966806,4.184719511,1.455036429,1.692535033,2.70697394,0.795480982,1.050083376,-1.316486256,-0.214041812,0.767890968,0.899323822,0.729811221,1.298718128,0.259970145,0.965634452,1.228087802,1.228087802,0.315599695,0.566046954,0.849878692,1.122078729,0.896132649,0.260333977,0.559576359,0.57558471,9.244539197,0.641997726,95.40587694,0.386260448,1.200628028,0.389507962,0.658782096,0.222946875,1.319520972,10.14682024,0.735731938,43.31045806,2.642992017,1.00458669,1.003127578,0.96266188,0.716538201,0.941625145,1.432947557,1.135469912,1.811659895,1.636127424,1.154321675,1.167517374
"A7331",1.408071986,1.118351253,1.162050976,2.880655239,1.083641065,0.632133284,5.261662361,1.455636467,1.713547107,3.194740063,0.787804555,1.050278273,-1.709897837,-0.572597822,0.756195086,0.881645786,0.702869955,1.359731584,0.27324155,0.971422755,1.219767961,1.219767961,0.029565527,0.583389561,0.956395204,1.166385232,0.927463698,0.28172212,0.568584456,0.544540112,10.00571855,0.672906156,123.9908196,0.39897496,1.196584741,0.350301567,0.654169329,0.215113308,1.337329984,11.14000201,0.807136552,44.95684325,2.398177083,1.234333932,1.028929916,0.947202833,0.777236795,0.945901772,1.509622833,1.063654083,1.652586799,1.626656176,1.121029587,1.15934922
"A7333",1.371723306,1.165935751,1.173510772,2.553245037,1.084052319,0.644413141,5.112956214,1.540052878,1.848506443,2.956036868,0.763082813,1.048428979,-1.355813403,-0.360638057,0.751988359,0.898422551,0.713960278,1.339276517,0.269197941,0.967093411,1.222359755,1.222359755,0.146058382,0.580097655,0.929109913,1.205261067,0.927560163,0.241569562,0.536791127,0.618443155,8.922356032,0.664810311,119.8466203,0.368571907,1.213549178,0.392338248,0.65781778,0.208147475,1.280729005,11.52238622,0.710690814,43.64007972,2.422231767,1.223101496,0.962879703,1.018654102,0.741392582,0.895335625,1.511046586,1.139224762,1.762368035,1.644231607,1.137202252,1.162952857
"A7337",1.643434292,1.154384793,1.127462594,3.227714441,1.077718542,0.589001203,6.368248971,1.461915477,1.829423832,3.5183922,0.767117633,1.059754212,-1.869740631,-0.539994741,0.752451927,0.850240692,0.690953316,1.424349987,0.290370512,0.973706258,1.187013481,1.187013481,-0.036154854,0.604950728,1.103220258,1.234139025,1.054167354,0.311365427,0.552428808,0.537831762,10.51999321,0.692525157,144.0799632,0.411749901,1.202339286,0.343267811,0.652551911,0.236108781,1.323837214,10.64461327,0.85788646,45.3862935,2.337159332,1.408512672,1.053913587,0.969599565,0.782338754,0.928429639,1.477875465,1.052563977,1.744807936,1.586650453,1.132211657,1.155725582
"A7340",1.340274159,1.153219875,1.112429422,2.869862694,1.079088096,0.61010966,5.089898668,1.531589645,1.822046176,3.25951137,0.783429745,1.046236526,-1.458481836,-0.502864242,0.754774181,0.879645584,0.724007474,1.403355116,0.285617529,0.969966156,1.18256811,1.18256811,0.010353275,0.595062439,0.968675838,1.245452945,0.935918927,0.264546623,0.557688623,0.574462626,9.60253613,0.654841746,106.9197134,0.381457801,1.204987959,0.389154308,0.651968975,0.18645718,1.318450243,9.503554414,0.764408148,44.73920329,2.353451939,1.086609146,0.997603257,0.975938097,0.749151569,0.953777136,1.638056508,1.138298003,1.748343741,1.636793075,1.199960473,1.158505055
"A7343",1.500841977,1.116084273,1.175891442,2.702899281,1.083062305,0.652325708,4.379325575,1.382824896,1.670534487,2.907857701,0.785974341,1.046985753,-1.684915324,-0.342838838,0.765302719,0.88225973,0.700158457,1.314308369,0.268563822,0.972040592,1.234124755,1.234124755,0.16214894,0.582309064,0.916832477,1.10110626,0.930826896,0.307273115,0.560355115,0.530698926,9.410171107,0.658450494,92.05552974,0.427301652,1.191298899,0.351785087,0.665808838,0.240046198,1.332990457,11.5547147,0.761924005,42.57120838,2.450076928,1.002194602,1.077776344,0.935181425,0.736016405,0.93670391,1.52945962,1.062172884,1.772584901,1.622530114,1.100199473,1.173925063
"A7346",1.509732231,1.121688831,1.115055144,3.161992158,1.084521442,0.57455399,4.85630866,NA,NA,3.079723766,0.821719883,1.024833629,-1.467225276,-0.069506785,0.775377702,0.91195453,0.733669328,NA,0.258564037,0.953928974,1.221163948,1.221163948,0.238362108,0.579167677,0.936942667,NA,0.731244276,0.320765541,0.580346311,0.493535503,11.14636827,0.669380416,111.5753899,NA,NA,0.375418095,NA,0.263436675,1.311478408,8.024477527,0.982625506,40.26703252,2.02461755,1.251295296,NA,NA,0.79946666,0.988683619,1.788728999,1.093992492,1.898270034,1.648410654,1.158005183,NA
"A7351",1.263451929,1.136800807,1.188009516,2.359319927,1.083862186,0.651948844,4.716237611,1.482601655,1.72794203,2.741738246,0.772304907,1.056767121,-1.222482319,-0.325912855,0.773105781,0.932637444,0.708706769,1.292876333,0.259525681,0.960258883,1.244411136,1.244411136,0.152416568,0.578222575,0.870307383,1.136631057,0.860487966,0.247137684,0.549013514,0.600016944,8.322217463,0.62984752,103.6278991,0.386140102,1.200835459,0.408157502,0.669178844,0.195141871,1.293575495,11.44676543,0.6729031,39.59384727,2.312393331,1.159481279,0.984411069,0.982197105,0.723304467,0.897430307,1.35104342,1.154737548,1.732757797,1.66690291,1.104031073,1.171034601
"A7353",1.536429136,1.095713576,1.146643557,2.92593345,1.082332232,0.552233453,5.187226461,1.612349393,1.852494835,2.895972811,0.762297648,1.048904515,-1.577280818,-0.37392014,0.763468253,0.915996977,0.711934393,1.448048129,0.273538323,0.963460526,1.20850281,1.20850281,0.015905768,0.583085378,0.899319969,1.307809964,1.035471671,0.237855993,0.569523918,0.583160914,10.14205682,0.647653467,120.0601116,0.349045219,1.212824958,0.36475319,0.634231885,0.238254977,1.366587545,10.41585411,0.818813332,43.66013882,2.02501564,1.212536146,0.924964173,1.011251978,0.721710558,0.898995374,1.528507224,1.091888375,1.778039793,1.664423176,1.14609758,1.122607108
"A7355",1.331699648,1.119961107,1.195631553,2.192792697,1.084748013,0.673253197,4.513095713,1.367668506,1.572229073,2.557518046,0.77610327,1.051386127,-1.197182114,-0.336753152,0.777852631,0.892005019,0.734126489,1.257906753,0.253836687,0.967695586,1.259902934,1.259902934,0.192974879,0.561717231,0.736221862,1.042926579,0.839714434,0.283605256,0.576588482,0.530836005,7.962480707,0.561605286,110.2107753,0.418420741,1.18518251,0.409820461,0.66741704,0.225295096,1.30416402,11.20006032,0.635754002,38.92169055,2.398300325,1.155191247,1.061924499,0.911864064,0.701907702,0.896395905,1.377688425,1.169087537,1.701743974,1.614035583,1.155775577,1.178723415
"A7372",1.604389434,1.165095138,1.146536667,2.832451,1.076510597,0.577355083,5.51294778,1.601799458,1.837247032,3.363981848,0.784059481,1.065979629,-1.613000591,-0.558214783,0.763318135,0.861896797,0.701925657,1.449440343,0.282364103,0.981005121,1.204982423,1.204982423,-0.061826026,0.605516931,1.028996903,1.300502903,1.044388099,0.242810991,0.573046566,0.573648238,9.290888555,0.668225937,114.4188126,0.366359309,1.202772824,0.374561709,0.647114906,0.244125616,1.300380043,11.23533041,0.761859904,42.02026585,2.197669477,1.23613739,0.948205922,0.986867598,0.778921545,0.950536149,1.367753932,1.096770162,1.702510988,1.609664049,1.139876132,1.134327949
"A7373",1.329021456,1.135959257,1.182212295,2.96103812,1.075789162,0.557683914,5.239457736,1.493540847,1.784634349,3.174265904,0.797448743,1.06389415,-1.792643902,-0.341311511,0.768426303,0.932485065,0.683244201,1.417247716,0.273914311,0.963830685,1.237825188,1.237825188,0.045726302,0.606059199,1.015386755,1.232501505,0.930964829,0.285256995,0.566684555,0.544733194,9.643332801,0.657421101,105.3219923,0.401081022,1.196848162,0.35473188,0.655075024,0.195478278,1.319281188,12.33822835,0.830551478,38.3478228,2.060583939,1.224796063,1.001936314,0.979386338,0.767751254,0.964775662,1.346664758,1.049477411,1.79709431,1.694126897,1.07086916,1.135455537
"A7378",1.232089546,1.159645137,1.126895804,2.785611441,1.069415173,0.659096036,4.879950591,1.444119576,1.731455304,3.247811318,0.777476081,1.064272129,-1.579933326,-0.468061318,0.775814419,0.939755787,0.695838734,1.389099218,0.280220684,0.959999448,1.205659603,1.205659603,0.103614963,0.623804783,0.99248122,1.184814274,0.872784546,0.30161291,0.568577161,0.527040618,8.713814881,0.625114531,85.4756253,0.433155276,1.18414924,0.38829061,0.672754753,0.169611924,1.30347129,9.878214,0.750392206,35.49532073,2.577460427,1.063990777,1.051827659,0.942198064,0.764633586,0.934999391,1.371524734,1.100127516,1.745206669,1.702743742,1.121416923,1.156717845
